exam,year,course,round,college_code,college_name,programme,category,closing_rank,source_pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,2AH,4566,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,2BG,6049,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,3AG,2863,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,3AH,5625,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,3BG,3132,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,GM,2725,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,GMH,4259,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,SCG,12490,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,SCH,16127,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B231,"NITTE MEENAKSHI INSTITUTE OF TECHNOLOGY GOLLAHALLI, GOVINDAPURA,P.B NO 6429 ,BANGALORE",MB - MBA,STG,16523,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,2AG,33114,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,2BG,28966,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,3AG,26809,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,3BG,30278,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,GM,24616,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,GMH,38110,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,NKN,15525,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,SCG,42498,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B233,"OXBRIDGE BUSINESS SCHOOL N0.7,9, MAHADESHWARA NAGAR EXT, VISWANEEDAM POST,",MB - MBA,STG,37572,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,1G,18689,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,2AG,23352,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,2BG,31275,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,3AG,20074,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,3BG,19373,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,GM,17957,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,GMH,27096,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,SCG,25887,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B235,SAHYADRI COMMERCE AND MANAGEMENT COLLEGE( PG EXTENSION CENTRE KUVEMPU UNI SHIMOGA,MB - MBA,STG,28580,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B237,"P.A COLLEGE OF ENGINEERING(P.G. DEPARTMENT OF BUSINESS ADMINISTRATION-MBA) NADUPADAVU,",MB - MBA,2BG,28628,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B237,"P.A COLLEGE OF ENGINEERING(P.G. DEPARTMENT OF BUSINESS ADMINISTRATION-MBA) NADUPADAVU,",MB - MBA,3AG,30693,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B237,"P.A COLLEGE OF ENGINEERING(P.G. DEPARTMENT OF BUSINESS ADMINISTRATION-MBA) NADUPADAVU,",MB - MBA,3BG,27197,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B237,"P.A COLLEGE OF ENGINEERING(P.G. DEPARTMENT OF BUSINESS ADMINISTRATION-MBA) NADUPADAVU,",MB - MBA,GM,27195,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B237,"P.A COLLEGE OF ENGINEERING(P.G. DEPARTMENT OF BUSINESS ADMINISTRATION-MBA) NADUPADAVU,",MB - MBA,SCG,35774,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,1G,19976,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,2AG,20879,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,2BG,12824,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,3AG,9452,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,3BG,9389,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,GM,9182,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,GMH,21198,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,SCG,25335,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B238,P.E.S. COLLEGE OF ENGINEERING MANDYA,MB - MBA,STG,28796,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,1G,10798,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,2AG,21186,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,2BG,10113,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,3AG,18523,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,3AH,20907,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,3BG,10741,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,GM,9859,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,GMH,17472,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,SCG,33208,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B239,"PES INSTITUTE OF TECHNOLOGY & MANAGEMENT GUDDADAARAKERE,SHIMOGA",MB - MBA,STG,28728,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,1G,1046,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,2AG,667,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,2AH,1578,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,2BG,1037,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,2BH,1721,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,3AG,500,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,3AH,571,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,3BG,382,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,3BH,676,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,GM,309,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,GMH,547,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,PH,29975,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,SCG,1991,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,SCH,3496,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,STG,1605,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B240,"PES UNIVERSITY RING ROAD CAMPUS,BANGALORE",MB - MBA,STH,2499,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B243,"POORNAPRAJNA INSTITUTE OF MANAGEMENT POORNAPRAJNA CAMPUS,UDUPI",MB - MBA,1G,36176,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B243,"POORNAPRAJNA INSTITUTE OF MANAGEMENT POORNAPRAJNA CAMPUS,UDUPI",MB - MBA,2AG,40209,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B243,"POORNAPRAJNA INSTITUTE OF MANAGEMENT POORNAPRAJNA CAMPUS,UDUPI",MB - MBA,2BG,41104,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B243,"POORNAPRAJNA INSTITUTE OF MANAGEMENT POORNAPRAJNA CAMPUS,UDUPI",MB - MBA,3AG,39255,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B243,"POORNAPRAJNA INSTITUTE OF MANAGEMENT POORNAPRAJNA CAMPUS,UDUPI",MB - MBA,3BG,38757,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B243,"POORNAPRAJNA INSTITUTE OF MANAGEMENT POORNAPRAJNA CAMPUS,UDUPI",MB - MBA,GM,31961,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B243,"POORNAPRAJNA INSTITUTE OF MANAGEMENT POORNAPRAJNA CAMPUS,UDUPI",MB - MBA,SCG,42238,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,1G,8639,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,1H,15790,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,2AG,8866,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,2AH,14409,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,2BG,8893,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,3AG,5427,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,3AH,12877,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,3BG,5729,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,3BH,8895,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,GM,5165,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,GMH,8380,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,SCG,19116,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,SCH,34488,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,STG,32249,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,STH,36451,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B245,"PRESIDENCY COLLEGE NO.33/2C, 33/2D, KEMPAPURA, HEBBAL,BANGALORE",MB - MBA,XD,13718,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,1G,31559,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,1H,37065,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,2AG,22118,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,2AH,36614,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,2BG,16957,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,2BH,30752,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,3BH,27164,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,GM,10176,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,GMH,20719,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,SCG,22835,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,SCH,28347,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B246,"PROUDHADEVARAYA INSTITUTE OF TECHNOLOGY SHAH BHAVARLAL BABULAL NAHAR CAMPUS,HOSPET",MB - MBA,STH,22646,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B248,"CHRISTIAN INSTITUTE OF MANAGEMENT 150/2, HORAMAVU AGARA, HENNUR MAIN ROAD, HORAMAVU",MB - MBA,GM,43648,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B250,"R.R. INSTITUTE OF ADVANCED STUDIES # 67, RAJAREDDY LAYOUT, NEAR CHIKKABANAVARA RAILWA",MB - MBA,1G,35573,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B250,"R.R. INSTITUTE OF ADVANCED STUDIES # 67, RAJAREDDY LAYOUT, NEAR CHIKKABANAVARA RAILWA",MB - MBA,2AG,33062,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B250,"R.R. INSTITUTE OF ADVANCED STUDIES # 67, RAJAREDDY LAYOUT, NEAR CHIKKABANAVARA RAILWA",MB - MBA,3AG,23644,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B250,"R.R. INSTITUTE OF ADVANCED STUDIES # 67, RAJAREDDY LAYOUT, NEAR CHIKKABANAVARA RAILWA",MB - MBA,3BG,26347,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B250,"R.R. INSTITUTE OF ADVANCED STUDIES # 67, RAJAREDDY LAYOUT, NEAR CHIKKABANAVARA RAILWA",MB - MBA,GM,22832,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B250,"R.R. INSTITUTE OF ADVANCED STUDIES # 67, RAJAREDDY LAYOUT, NEAR CHIKKABANAVARA RAILWA",MB - MBA,GMH,34939,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B250,"R.R. INSTITUTE OF ADVANCED STUDIES # 67, RAJAREDDY LAYOUT, NEAR CHIKKABANAVARA RAILWA",MB - MBA,SCG,41911,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,1G,670,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,2AG,276,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,2AH,490,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,2BG,725,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,3AG,283,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,3BG,200,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,3BH,225,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,GM,96,PGCET_cutoff_2023_r1_mba_fin.pdf
PGCET,2023,MBA,ROUND - 1,B252,"R.V. INSTITUTE OF MANAGEMENT CA-17, 36TH CROSS, 26TH MAIN 4TH T BLOCK, JAYANAGA",MB - MBA,GMH,189,PGCET_cutoff_2023_r1_mba_fin.pdf
